Iteration,Timestep,StratumID,SecondaryStratumID,TertiaryStratumID,DistributionTypeID,ExternalVariableTypeID,ExternalVariableMin,ExternalVariableMax,Value,ValueDistributionTypeID,ValueDistributionFrequency,ValueDistributionSD,ValueDistributionMin,ValueDistributionMax,ValueDistributionRelativeFrequency
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0.0014,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0.0056,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0.0006,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0.0079,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0003,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0069,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0003,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0087,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0.0011,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0077,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0.0108,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0.0076,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0128,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0041,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0034,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0013,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0023,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0089,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0148,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0031,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.0015,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.0025,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.0109,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0249,,,,,,
,,Sierra Nevada,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0121,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0.0002,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.0022,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0002,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0007,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0.0004,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.0006,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0004,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0062,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0004,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0.001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0009,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0021,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0002,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0005,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0002,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0002,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0012,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0018,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0005,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0004,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0008,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.0001,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.0012,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.0021,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0009,,,,,,
,,Sonoran Basin and Range,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1960,1960,0.0199,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1961,1961,0.0037,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1962,1962,0.0029,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1963,1963,0.0014,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1964,1964,0.0234,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1965,1965,0.001,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1966,1966,0.0253,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1967,1967,0.0044,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1968,1968,0.0204,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1969,1969,0.0018,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1970,1970,0.0318,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1971,1971,0.0047,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1972,1972,0.0053,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1973,1973,0.004,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1974,1974,0.0091,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1975,1975,0.0181,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1976,1976,0.0003,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1977,1977,0.0056,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1978,1978,0.001,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1979,1979,0.0167,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1980,1980,0.0194,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1981,1981,0.0071,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1982,1982,0.0006,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1983,1983,0.0025,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1984,1984,0.0116,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1985,1985,0.0314,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1986,1986,0.0049,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1987,1987,0.0072,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1988,1988,0.0037,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1989,1989,0.0046,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1990,1990,0.0108,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1991,1991,0.0013,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1992,1992,0.0032,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1993,1993,0.0116,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1994,1994,0.0118,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1995,1995,0.0053,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1996,1996,0.0119,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1997,1997,0.0098,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1998,1998,0.002,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,1999,1999,0.0164,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2000,2000,0.002,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2001,2001,0.0026,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2002,2002,0.0288,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2003,2003,0.0473,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2004,2004,0.0095,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2005,2005,0.0019,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2006,2006,0.0626,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2007,2007,0.0875,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2008,2008,0.0123,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2009,2009,0.056,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2010,2010,0.0088,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2011,2011,0.0044,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2012,2012,0.003,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2013,2013,0.0164,,,,,,
,,Southern California Mountains,,,Historical Rate: Fire,Historical Year: Fire,2014,2014,0.0016,,,,,,
