Timestep,StratumID,TransitionGroupID,Amount
2022,Mojave Basin and Range,Fire: Medium Severity [Type],0.29292288660337557
2022,Northern Basin and Range,Fire: Medium Severity [Type],0.3123809808091287
2022,Sierra Nevada,Fire: Medium Severity [Type],0.4107676955414013
2022,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2825020959271168
2022,Southern California Mountains,Fire: Medium Severity [Type],0.43053087798408485
2022,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.39640144936708865
2022,Cascades,Fire: Low Severity [Type],0.684
2022,Central Basin and Range,Fire: Low Severity [Type],0.4752845504587156
2022,Central California Valley,Fire: Low Severity [Type],0.737844329787234
2022,Coast Range,Fire: Low Severity [Type],0.5416848075117371
2022,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4727170454545455
2022,Klamath Mountains,Fire: Low Severity [Type],0.40550099999999994
2022,Mojave Basin and Range,Fire: Low Severity [Type],0.6548276133966245
2022,Northern Basin and Range,Fire: Low Severity [Type],0.6497125191908715
2022,Sierra Nevada,Fire: Low Severity [Type],0.3699893044585988
2022,Sonoran Basin and Range,Fire: Low Severity [Type],0.6488564040728831
2022,Southern California Mountains,Fire: Low Severity [Type],0.31744212201591515
2023,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.21588
2023,Cascades,Fire: High Severity [Type],0
2023,Central Basin and Range,Fire: High Severity [Type],0.131584
2023,Central California Valley,Fire: High Severity [Type],0.06168
2023,Coast Range,Fire: High Severity [Type],0.152144
2023,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.16859200000000002
2023,Klamath Mountains,Fire: High Severity [Type],0.2056
2023,Mojave Basin and Range,Fire: High Severity [Type],0.052427999999999995
2023,Northern Basin and Range,Fire: High Severity [Type],0.038036
2023,Sierra Nevada,Fire: High Severity [Type],0.219992
2023,Sonoran Basin and Range,Fire: High Severity [Type],0.068876
2023,Southern California Mountains,Fire: High Severity [Type],0.252888
2023,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.3880897721518987
2023,Cascades,Fire: Medium Severity [Type],0.316
2023,Central Basin and Range,Fire: Medium Severity [Type],0.3933765137614679
2023,Central California Valley,Fire: Medium Severity [Type],0.20064076595744684
2023,Coast Range,Fire: Medium Severity [Type],0.3065019342723004
2023,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.3590170909090909
2023,Klamath Mountains,Fire: Medium Severity [Type],0.389256
2023,Mojave Basin and Range,Fire: Medium Severity [Type],0.29286771729957806
2023,Northern Basin and Range,Fire: Medium Severity [Type],0.3123389336099585
2023,Sierra Nevada,Fire: Medium Severity [Type],0.4103736356687898
2023,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2824309667738477
2023,Southern California Mountains,Fire: Medium Severity [Type],0.43003528912466843
2023,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.3960302278481013
2023,Cascades,Fire: Low Severity [Type],0.684
2023,Central Basin and Range,Fire: Low Severity [Type],0.4750394862385321
2023,Central California Valley,Fire: Low Severity [Type],0.7376792340425532
2023,Coast Range,Fire: Low Severity [Type],0.5413540657276995
2023,Eastern Cascades Slopes and Foothills,Fire: Low Severity [Type],0.4723909090909091
2023,Klamath Mountains,Fire: Low Severity [Type],0.4051439999999999
2023,Mojave Basin and Range,Fire: Low Severity [Type],0.654704282700422
2023,Northern Basin and Range,Fire: Low Severity [Type],0.6496250663900416
2023,Sierra Nevada,Fire: Low Severity [Type],0.3696343643312103
2023,Sonoran Basin and Range,Fire: Low Severity [Type],0.6486930332261521
2023,Southern California Mountains,Fire: Low Severity [Type],0.31707671087533157
2024,California Chaparral and Oak Woodlands,Fire: High Severity [Type],0.216615
2024,Cascades,Fire: High Severity [Type],0
2024,Central Basin and Range,Fire: High Severity [Type],0.132032
2024,Central California Valley,Fire: High Severity [Type],0.06189
2024,Coast Range,Fire: High Severity [Type],0.152662
2024,Eastern Cascades Slopes and Foothills,Fire: High Severity [Type],0.169166
2024,Klamath Mountains,Fire: High Severity [Type],0.20630000000000004
2024,Mojave Basin and Range,Fire: High Severity [Type],0.0526065
2024,Northern Basin and Range,Fire: High Severity [Type],0.0381655
2024,Sierra Nevada,Fire: High Severity [Type],0.22074100000000002
2024,Sonoran Basin and Range,Fire: High Severity [Type],0.0691105
2024,Southern California Mountains,Fire: High Severity [Type],0.253749
2024,California Chaparral and Oak Woodlands,Fire: Medium Severity [Type],0.38772599367088606
2024,Cascades,Fire: Medium Severity [Type],0.316
2024,Central Basin and Range,Fire: Medium Severity [Type],0.39317357798165137
2024,Central California Valley,Fire: Medium Severity [Type],0.20059586170212768
2024,Coast Range,Fire: Medium Severity [Type],0.306314676056338
2024,Eastern Cascades Slopes and Foothills,Fire: Medium Severity [Type],0.35876922727272725
2024,Klamath Mountains,Fire: Medium Severity [Type],0.38891299999999995
2024,Mojave Basin and Range,Fire: Medium Severity [Type],0.2928125479957806
2024,Northern Basin and Range,Fire: Medium Severity [Type],0.3122968864107884
2024,Sierra Nevada,Fire: Medium Severity [Type],0.4099795757961783
2024,Sonoran Basin and Range,Fire: Medium Severity [Type],0.2823598376205787
2024,Southern California Mountains,Fire: Medium Severity [Type],0.42953970026525196
2024,California Chaparral and Oak Woodlands,Fire: Low Severity [Type],0.39565900632911394
2024,Cascades,Fire: Low Severity [Type],0.684
2024,Central Basin and Range,Fire: Low Severity [Type],0.47479442201834865
