"TransitionGroupID","Timestep","Amount","StratumID"
"Fire: Low Severity [Type]","2028",0.986187458885942,"Southern California Mountains"
"Fire: High Severity [Type]","2029",1.045864,"Southern California Mountains"
"Fire: Medium Severity [Type]","2029",0.985036413793104,"Southern California Mountains"
"Fire: Low Severity [Type]","2029",0.985036413793103,"Southern California Mountains"
"Fire: High Severity [Type]","2030",1.049392,"Southern California Mountains"
"Fire: Medium Severity [Type]","2030",0.983885368700265,"Southern California Mountains"
"Fire: Low Severity [Type]","2030",0.983885368700265,"Southern California Mountains"
"Fire: High Severity [Type]","2031",1.05292,"Southern California Mountains"
"Fire: Medium Severity [Type]","2031",0.982734323607427,"Southern California Mountains"
"Fire: Low Severity [Type]","2031",0.982734323607427,"Southern California Mountains"
"Fire: High Severity [Type]","2032",1.056448,"Southern California Mountains"
"Fire: Medium Severity [Type]","2032",0.981583278514589,"Southern California Mountains"
"Fire: Low Severity [Type]","2032",0.981583278514589,"Southern California Mountains"
"Fire: High Severity [Type]","2033",1.059976,"Southern California Mountains"
"Fire: Medium Severity [Type]","2033",0.980432233421751,"Southern California Mountains"
"Fire: Low Severity [Type]","2033",0.980432233421751,"Southern California Mountains"
"Fire: High Severity [Type]","2034",1.063504,"Southern California Mountains"
"Fire: Medium Severity [Type]","2034",0.979281188328912,"Southern California Mountains"
"Fire: Low Severity [Type]","2034",0.979281188328912,"Southern California Mountains"
"Fire: High Severity [Type]","2035",1.067032,"Southern California Mountains"
"Fire: Medium Severity [Type]","2035",0.978130143236074,"Southern California Mountains"
"Fire: Low Severity [Type]","2035",0.978130143236074,"Southern California Mountains"
"Fire: High Severity [Type]","2036",1.07056,"Southern California Mountains"
"Fire: Medium Severity [Type]","2036",0.976979098143236,"Southern California Mountains"
"Fire: Low Severity [Type]","2036",0.976979098143236,"Southern California Mountains"
"Fire: High Severity [Type]","2037",1.074088,"Southern California Mountains"
"Fire: Medium Severity [Type]","2037",0.975828053050398,"Southern California Mountains"
"Fire: Low Severity [Type]","2037",0.975828053050398,"Southern California Mountains"
"Fire: High Severity [Type]","2038",1.077616,"Southern California Mountains"
"Fire: Medium Severity [Type]","2038",0.97467700795756,"Southern California Mountains"
"Fire: Low Severity [Type]","2038",0.97467700795756,"Southern California Mountains"
"Fire: High Severity [Type]","2039",1.081144,"Southern California Mountains"
"Fire: Medium Severity [Type]","2039",0.973525962864722,"Southern California Mountains"
"Fire: Low Severity [Type]","2039",0.973525962864722,"Southern California Mountains"
"Fire: High Severity [Type]","2040",1.084672,"Southern California Mountains"
"Fire: Medium Severity [Type]","2040",0.972374917771883,"Southern California Mountains"
"Fire: Low Severity [Type]","2040",0.972374917771883,"Southern California Mountains"
"Fire: High Severity [Type]","2041",1.0882,"Southern California Mountains"
"Fire: Medium Severity [Type]","2041",0.971223872679045,"Southern California Mountains"
"Fire: Low Severity [Type]","2041",0.971223872679045,"Southern California Mountains"
"Fire: High Severity [Type]","2042",1.091728,"Southern California Mountains"
"Fire: Medium Severity [Type]","2042",0.970072827586207,"Southern California Mountains"
"Fire: Low Severity [Type]","2042",0.970072827586207,"Southern California Mountains"
"Fire: High Severity [Type]","2043",1.095256,"Southern California Mountains"
"Fire: Medium Severity [Type]","2043",0.968921782493369,"Southern California Mountains"
"Fire: Low Severity [Type]","2043",0.968921782493369,"Southern California Mountains"
"Fire: High Severity [Type]","2044",1.098784,"Southern California Mountains"
"Fire: Medium Severity [Type]","2044",0.96777073740053,"Southern California Mountains"
"Fire: Low Severity [Type]","2044",0.967770737400531,"Southern California Mountains"
"Fire: High Severity [Type]","2045",1.102312,"Southern California Mountains"
"Fire: Medium Severity [Type]","2045",0.966619692307692,"Southern California Mountains"
"Fire: Low Severity [Type]","2045",0.966619692307692,"Southern California Mountains"
"Fire: High Severity [Type]","2046",1.10584,"Southern California Mountains"
"Fire: Medium Severity [Type]","2046",0.965468647214854,"Southern California Mountains"
"Fire: Low Severity [Type]","2046",0.965468647214854,"Southern California Mountains"
"Fire: High Severity [Type]","2047",1.109368,"Southern California Mountains"
"Fire: Medium Severity [Type]","2047",0.964317602122016,"Southern California Mountains"
"Fire: Low Severity [Type]","2047",0.964317602122016,"Southern California Mountains"
"Fire: High Severity [Type]","2048",1.112896,"Southern California Mountains"
"Fire: Medium Severity [Type]","2048",0.963166557029178,"Southern California Mountains"
"Fire: Low Severity [Type]","2048",0.963166557029178,"Southern California Mountains"
"Fire: High Severity [Type]","2049",1.116424,"Southern California Mountains"
"Fire: Medium Severity [Type]","2049",0.96201551193634,"Southern California Mountains"
"Fire: Low Severity [Type]","2049",0.96201551193634,"Southern California Mountains"
"Fire: High Severity [Type]","2050",1.119952,"Southern California Mountains"
"Fire: Medium Severity [Type]","2050",0.960864466843501,"Southern California Mountains"
"Fire: Low Severity [Type]","2050",0.960864466843501,"Southern California Mountains"
"Fire: High Severity [Type]","2051",1.12348,"Southern California Mountains"
"Fire: Medium Severity [Type]","2051",0.959713421750663,"Southern California Mountains"
"Fire: Low Severity [Type]","2051",0.959713421750663,"Southern California Mountains"
"Fire: High Severity [Type]","2052",1.127008,"Southern California Mountains"
"Fire: Medium Severity [Type]","2052",0.958562376657825,"Southern California Mountains"
"Fire: Low Severity [Type]","2052",0.958562376657825,"Southern California Mountains"
"Fire: High Severity [Type]","2053",1.130536,"Southern California Mountains"
"Fire: Medium Severity [Type]","2053",0.957411331564987,"Southern California Mountains"
"Fire: Low Severity [Type]","2053",0.957411331564987,"Southern California Mountains"
"Fire: High Severity [Type]","2054",1.134064,"Southern California Mountains"
"Fire: Medium Severity [Type]","2054",0.956260286472149,"Southern California Mountains"
"Fire: Low Severity [Type]","2054",0.956260286472149,"Southern California Mountains"
"Fire: High Severity [Type]","2055",1.137592,"Southern California Mountains"
"Fire: Medium Severity [Type]","2055",0.95510924137931,"Southern California Mountains"
"Fire: Low Severity [Type]","2055",0.95510924137931,"Southern California Mountains"
"Fire: High Severity [Type]","2056",1.14112,"Southern California Mountains"
"Fire: Medium Severity [Type]","2056",0.953958196286472,"Southern California Mountains"
"Fire: Low Severity [Type]","2056",0.953958196286472,"Southern California Mountains"
"Fire: High Severity [Type]","2057",1.144648,"Southern California Mountains"
"Fire: Medium Severity [Type]","2057",0.952807151193634,"Southern California Mountains"
"Fire: Low Severity [Type]","2057",0.952807151193634,"Southern California Mountains"
"Fire: High Severity [Type]","2058",1.148176,"Southern California Mountains"
"Fire: Medium Severity [Type]","2058",0.951656106100796,"Southern California Mountains"
"Fire: Low Severity [Type]","2058",0.951656106100796,"Southern California Mountains"
"Fire: High Severity [Type]","2059",1.151704,"Southern California Mountains"
"Fire: Medium Severity [Type]","2059",0.950505061007958,"Southern California Mountains"
"Fire: Low Severity [Type]","2059",0.950505061007958,"Southern California Mountains"
"Fire: High Severity [Type]","2060",1.155232,"Southern California Mountains"
"Fire: Medium Severity [Type]","2060",0.949354015915119,"Southern California Mountains"
"Fire: Low Severity [Type]","2060",0.94935401591512,"Southern California Mountains"
"Fire: High Severity [Type]","2061",1.15876,"Southern California Mountains"
"Fire: Medium Severity [Type]","2061",0.948202970822281,"Southern California Mountains"
"Fire: Low Severity [Type]","2061",0.948202970822281,"Southern California Mountains"
"Fire: High Severity [Type]","2062",1.162288,"Southern California Mountains"
"Fire: Medium Severity [Type]","2062",0.947051925729443,"Southern California Mountains"
"Fire: Low Severity [Type]","2062",0.947051925729443,"Southern California Mountains"
"Fire: High Severity [Type]","2063",1.165816,"Southern California Mountains"
"Fire: Medium Severity [Type]","2063",0.945900880636605,"Southern California Mountains"
"Fire: Low Severity [Type]","2063",0.945900880636605,"Southern California Mountains"
"Fire: High Severity [Type]","2064",1.169344,"Southern California Mountains"
"Fire: Medium Severity [Type]","2064",0.944749835543767,"Southern California Mountains"
"Fire: Low Severity [Type]","2064",0.944749835543767,"Southern California Mountains"
"Fire: High Severity [Type]","2065",1.172872,"Southern California Mountains"
"Fire: Medium Severity [Type]","2065",0.943598790450928,"Southern California Mountains"
"Fire: Low Severity [Type]","2065",0.943598790450928,"Southern California Mountains"
"Fire: High Severity [Type]","2066",1.1764,"Southern California Mountains"
"Fire: Medium Severity [Type]","2066",0.94244774535809,"Southern California Mountains"
"Fire: Low Severity [Type]","2066",0.94244774535809,"Southern California Mountains"
"Fire: High Severity [Type]","2067",1.179928,"Southern California Mountains"
"Fire: Medium Severity [Type]","2067",0.941296700265252,"Southern California Mountains"
"Fire: Low Severity [Type]","2067",0.941296700265252,"Southern California Mountains"
"Fire: High Severity [Type]","2068",1.183456,"Southern California Mountains"
"Fire: Medium Severity [Type]","2068",0.940145655172414,"Southern California Mountains"
"Fire: Low Severity [Type]","2068",0.940145655172414,"Southern California Mountains"
"Fire: High Severity [Type]","2069",1.186984,"Southern California Mountains"
"Fire: Medium Severity [Type]","2069",0.938994610079576,"Southern California Mountains"
"Fire: Low Severity [Type]","2069",0.938994610079576,"Southern California Mountains"
"Fire: High Severity [Type]","2070",1.190512,"Southern California Mountains"
"Fire: Medium Severity [Type]","2070",0.937843564986737,"Southern California Mountains"
"Fire: Low Severity [Type]","2070",0.937843564986737,"Southern California Mountains"
"Fire: High Severity [Type]","2071",1.19404,"Southern California Mountains"
"Fire: Medium Severity [Type]","2071",0.936692519893899,"Southern California Mountains"
"Fire: Low Severity [Type]","2071",0.936692519893899,"Southern California Mountains"
"Fire: High Severity [Type]","2072",1.197568,"Southern California Mountains"
"Fire: Medium Severity [Type]","2072",0.935541474801061,"Southern California Mountains"
"Fire: Low Severity [Type]","2072",0.935541474801061,"Southern California Mountains"
"Fire: High Severity [Type]","2073",1.201096,"Southern California Mountains"
"Fire: Medium Severity [Type]","2073",0.934390429708223,"Southern California Mountains"
"Fire: Low Severity [Type]","2073",0.934390429708223,"Southern California Mountains"
"Fire: High Severity [Type]","2074",1.204624,"Southern California Mountains"
"Fire: Medium Severity [Type]","2074",0.933239384615385,"Southern California Mountains"
"Fire: Low Severity [Type]","2074",0.933239384615385,"Southern California Mountains"
"Fire: High Severity [Type]","2075",1.208152,"Southern California Mountains"
"Fire: Medium Severity [Type]","2075",0.932088339522546,"Southern California Mountains"
"Fire: Low Severity [Type]","2075",0.932088339522547,"Southern California Mountains"
"Fire: High Severity [Type]","2076",1.21168,"Southern California Mountains"
"Fire: Medium Severity [Type]","2076",0.930937294429708,"Southern California Mountains"
"Fire: Low Severity [Type]","2076",0.930937294429708,"Southern California Mountains"
"Fire: High Severity [Type]","2077",1.215208,"Southern California Mountains"
"Fire: Medium Severity [Type]","2077",0.92978624933687,"Southern California Mountains"
"Fire: Low Severity [Type]","2077",0.92978624933687,"Southern California Mountains"
"Fire: High Severity [Type]","2078",1.218736,"Southern California Mountains"
"Fire: Medium Severity [Type]","2078",0.928635204244032,"Southern California Mountains"
"Fire: Low Severity [Type]","2078",0.928635204244032,"Southern California Mountains"
"Fire: High Severity [Type]","2079",1.222264,"Southern California Mountains"
"Fire: Medium Severity [Type]","2079",0.927484159151194,"Southern California Mountains"
"Fire: Low Severity [Type]","2079",0.927484159151194,"Southern California Mountains"
"Fire: High Severity [Type]","2080",1.225792,"Southern California Mountains"
"Fire: Medium Severity [Type]","2080",0.926333114058355,"Southern California Mountains"
"Fire: Low Severity [Type]","2080",0.926333114058356,"Southern California Mountains"
"Fire: High Severity [Type]","2081",1.22932,"Southern California Mountains"
"Fire: Medium Severity [Type]","2081",0.925182068965517,"Southern California Mountains"
"Fire: Low Severity [Type]","2081",0.925182068965517,"Southern California Mountains"
"Fire: High Severity [Type]","2082",1.232848,"Southern California Mountains"
"Fire: Medium Severity [Type]","2082",0.924031023872679,"Southern California Mountains"
"Fire: Low Severity [Type]","2082",0.924031023872679,"Southern California Mountains"
"Fire: High Severity [Type]","2083",1.236376,"Southern California Mountains"
"Fire: Medium Severity [Type]","2083",0.922879978779841,"Southern California Mountains"
"Fire: Low Severity [Type]","2083",0.922879978779841,"Southern California Mountains"
"Fire: High Severity [Type]","2084",1.239904,"Southern California Mountains"
"Fire: Medium Severity [Type]","2084",0.921728933687003,"Southern California Mountains"
"Fire: Low Severity [Type]","2084",0.921728933687003,"Southern California Mountains"
"Fire: High Severity [Type]","2085",1.243432,"Southern California Mountains"
"Fire: Medium Severity [Type]","2085",0.920577888594165,"Southern California Mountains"
"Fire: Low Severity [Type]","2085",0.920577888594165,"Southern California Mountains"
"Fire: High Severity [Type]","2086",1.24696,"Southern California Mountains"
"Fire: Medium Severity [Type]","2086",0.919426843501326,"Southern California Mountains"
"Fire: Low Severity [Type]","2086",0.919426843501326,"Southern California Mountains"
"Fire: High Severity [Type]","2087",1.250488,"Southern California Mountains"
"Fire: Medium Severity [Type]","2087",0.918275798408488,"Southern California Mountains"
"Fire: Low Severity [Type]","2087",0.918275798408488,"Southern California Mountains"
"Fire: High Severity [Type]","2088",1.254016,"Southern California Mountains"
"Fire: Medium Severity [Type]","2088",0.91712475331565,"Southern California Mountains"
"Fire: Low Severity [Type]","2088",0.91712475331565,"Southern California Mountains"
"Fire: High Severity [Type]","2089",1.257544,"Southern California Mountains"
"Fire: Medium Severity [Type]","2089",0.915973708222812,"Southern California Mountains"
"Fire: Low Severity [Type]","2089",0.915973708222812,"Southern California Mountains"
"Fire: High Severity [Type]","2090",1.261072,"Southern California Mountains"
"Fire: Medium Severity [Type]","2090",0.914822663129974,"Southern California Mountains"
"Fire: Low Severity [Type]","2090",0.914822663129974,"Southern California Mountains"
"Fire: High Severity [Type]","2091",1.2646,"Southern California Mountains"
"Fire: Medium Severity [Type]","2091",0.913671618037135,"Southern California Mountains"
"Fire: Low Severity [Type]","2091",0.913671618037135,"Southern California Mountains"
"Fire: High Severity [Type]","2092",1.268128,"Southern California Mountains"
"Fire: Medium Severity [Type]","2092",0.912520572944297,"Southern California Mountains"
"Fire: Low Severity [Type]","2092",0.912520572944297,"Southern California Mountains"
"Fire: High Severity [Type]","2093",1.271656,"Southern California Mountains"
"Fire: Medium Severity [Type]","2093",0.911369527851459,"Southern California Mountains"
"Fire: Low Severity [Type]","2093",0.911369527851459,"Southern California Mountains"
"Fire: High Severity [Type]","2094",1.275184,"Southern California Mountains"
"Fire: Medium Severity [Type]","2094",0.910218482758621,"Southern California Mountains"
"Fire: Low Severity [Type]","2094",0.910218482758621,"Southern California Mountains"
"Fire: High Severity [Type]","2095",1.278712,"Southern California Mountains"
"Fire: Medium Severity [Type]","2095",0.909067437665782,"Southern California Mountains"
"Fire: Low Severity [Type]","2095",0.909067437665782,"Southern California Mountains"
"Fire: High Severity [Type]","2096",1.28224,"Southern California Mountains"
"Fire: Medium Severity [Type]","2096",0.907916392572944,"Southern California Mountains"
"Fire: Low Severity [Type]","2096",0.907916392572944,"Southern California Mountains"
"Fire: High Severity [Type]","2097",1.285768,"Southern California Mountains"
"Fire: Medium Severity [Type]","2097",0.906765347480106,"Southern California Mountains"
"Fire: Low Severity [Type]","2097",0.906765347480106,"Southern California Mountains"
"Fire: High Severity [Type]","2098",1.289296,"Southern California Mountains"
"Fire: Medium Severity [Type]","2098",0.905614302387268,"Southern California Mountains"
"Fire: Low Severity [Type]","2098",0.905614302387268,"Southern California Mountains"
"Fire: High Severity [Type]","2099",1.292824,"Southern California Mountains"
"Fire: Medium Severity [Type]","2099",0.90446325729443,"Southern California Mountains"
"Fire: Low Severity [Type]","2099",0.90446325729443,"Southern California Mountains"
"Fire: High Severity [Type]","2100",1.296352,"Southern California Mountains"
"Fire: Medium Severity [Type]","2100",0.903312212201592,"Southern California Mountains"
"Fire: Low Severity [Type]","2100",0.903312212201592,"Southern California Mountains"
"Fire: High Severity [Type]","2017",1.003528,"Central California Valley"
"Fire: Medium Severity [Type]","2017",0.999774808510638,"Central California Valley"
"Fire: Low Severity [Type]","2017",0.999774808510638,"Central California Valley"
"Fire: High Severity [Type]","2018",1.007056,"Central California Valley"
"Fire: Medium Severity [Type]","2018",0.999549617021277,"Central California Valley"
"Fire: Low Severity [Type]","2018",0.999549617021277,"Central California Valley"
"Fire: High Severity [Type]","2019",1.010584,"Central California Valley"
"Fire: Medium Severity [Type]","2019",0.999324425531915,"Central California Valley"
"Fire: Low Severity [Type]","2019",0.999324425531915,"Central California Valley"
"Fire: High Severity [Type]","2020",1.014112,"Central California Valley"
"Fire: Medium Severity [Type]","2020",0.999099234042553,"Central California Valley"
"Fire: Low Severity [Type]","2020",0.999099234042553,"Central California Valley"
"Fire: High Severity [Type]","2021",1.01764,"Central California Valley"
"Fire: Medium Severity [Type]","2021",0.998874042553192,"Central California Valley"
"Fire: Low Severity [Type]","2021",0.998874042553192,"Central California Valley"
"Fire: High Severity [Type]","2022",1.021168,"Central California Valley"
"Fire: Medium Severity [Type]","2022",0.99864885106383,"Central California Valley"
"Fire: Low Severity [Type]","2022",0.99864885106383,"Central California Valley"
"Fire: High Severity [Type]","2023",1.024696,"Central California Valley"
"Fire: Medium Severity [Type]","2023",0.998423659574468,"Central California Valley"
"Fire: Low Severity [Type]","2023",0.998423659574468,"Central California Valley"
"Fire: High Severity [Type]","2024",1.028224,"Central California Valley"
"Fire: Medium Severity [Type]","2024",0.998198468085106,"Central California Valley"
"Fire: Low Severity [Type]","2024",0.998198468085106,"Central California Valley"
"Fire: High Severity [Type]","2025",1.031752,"Central California Valley"
"Fire: Medium Severity [Type]","2025",0.997973276595745,"Central California Valley"
"Fire: Low Severity [Type]","2025",0.997973276595745,"Central California Valley"
"Fire: High Severity [Type]","2026",1.03528,"Central California Valley"
"Fire: Medium Severity [Type]","2026",0.997748085106383,"Central California Valley"
"Fire: Low Severity [Type]","2026",0.997748085106383,"Central California Valley"
"Fire: High Severity [Type]","2027",1.038808,"Central California Valley"
"Fire: Medium Severity [Type]","2027",0.997522893617021,"Central California Valley"
"Fire: Low Severity [Type]","2027",0.997522893617021,"Central California Valley"
"Fire: High Severity [Type]","2028",1.042336,"Central California Valley"
"Fire: Medium Severity [Type]","2028",0.99729770212766,"Central California Valley"
"Fire: Low Severity [Type]","2028",0.99729770212766,"Central California Valley"
"Fire: High Severity [Type]","2029",1.045864,"Central California Valley"
"Fire: Medium Severity [Type]","2029",0.997072510638298,"Central California Valley"
"Fire: Low Severity [Type]","2029",0.997072510638298,"Central California Valley"
"Fire: High Severity [Type]","2030",1.049392,"Central California Valley"
"Fire: Medium Severity [Type]","2030",0.996847319148936,"Central California Valley"
"Fire: Low Severity [Type]","2030",0.996847319148936,"Central California Valley"
"Fire: High Severity [Type]","2031",1.05292,"Central California Valley"
"Fire: Medium Severity [Type]","2031",0.996622127659575,"Central California Valley"
"Fire: Low Severity [Type]","2031",0.996622127659574,"Central California Valley"
"Fire: High Severity [Type]","2032",1.056448,"Central California Valley"
"Fire: Medium Severity [Type]","2032",0.996396936170213,"Central California Valley"
"Fire: Low Severity [Type]","2032",0.996396936170213,"Central California Valley"
"Fire: High Severity [Type]","2033",1.059976,"Central California Valley"
"Fire: Medium Severity [Type]","2033",0.996171744680851,"Central California Valley"
"Fire: Low Severity [Type]","2033",0.996171744680851,"Central California Valley"
"Fire: High Severity [Type]","2034",1.063504,"Central California Valley"
"Fire: Medium Severity [Type]","2034",0.995946553191489,"Central California Valley"
"Fire: Low Severity [Type]","2034",0.995946553191489,"Central California Valley"
"Fire: High Severity [Type]","2035",1.067032,"Central California Valley"
"Fire: Medium Severity [Type]","2035",0.995721361702128,"Central California Valley"
"Fire: Low Severity [Type]","2035",0.995721361702128,"Central California Valley"
"Fire: High Severity [Type]","2036",1.07056,"Central California Valley"
"Fire: Medium Severity [Type]","2036",0.995496170212766,"Central California Valley"
"Fire: Low Severity [Type]","2036",0.995496170212766,"Central California Valley"
"Fire: High Severity [Type]","2037",1.074088,"Central California Valley"
"Fire: Medium Severity [Type]","2037",0.995270978723404,"Central California Valley"
"Fire: Low Severity [Type]","2037",0.995270978723404,"Central California Valley"
"Fire: High Severity [Type]","2038",1.077616,"Central California Valley"
"Fire: Medium Severity [Type]","2038",0.995045787234043,"Central California Valley"
"Fire: Low Severity [Type]","2038",0.995045787234043,"Central California Valley"
"Fire: High Severity [Type]","2039",1.081144,"Central California Valley"
"Fire: Medium Severity [Type]","2039",0.994820595744681,"Central California Valley"
"Fire: Low Severity [Type]","2039",0.994820595744681,"Central California Valley"
"Fire: High Severity [Type]","2040",1.084672,"Central California Valley"
"Fire: Medium Severity [Type]","2040",0.994595404255319,"Central California Valley"
"Fire: Low Severity [Type]","2040",0.994595404255319,"Central California Valley"
"Fire: High Severity [Type]","2041",1.0882,"Central California Valley"
"Fire: Medium Severity [Type]","2041",0.994370212765957,"Central California Valley"
"Fire: Low Severity [Type]","2041",0.994370212765957,"Central California Valley"
"Fire: High Severity [Type]","2042",1.091728,"Central California Valley"
"Fire: Medium Severity [Type]","2042",0.994145021276596,"Central California Valley"
"Fire: Low Severity [Type]","2042",0.994145021276596,"Central California Valley"
"Fire: High Severity [Type]","2043",1.095256,"Central California Valley"
"Fire: Medium Severity [Type]","2043",0.993919829787234,"Central California Valley"
"Fire: Low Severity [Type]","2043",0.993919829787234,"Central California Valley"
"Fire: High Severity [Type]","2044",1.098784,"Central California Valley"
"Fire: Medium Severity [Type]","2044",0.993694638297872,"Central California Valley"
"Fire: Low Severity [Type]","2044",0.993694638297872,"Central California Valley"
"Fire: High Severity [Type]","2045",1.102312,"Central California Valley"
"Fire: Medium Severity [Type]","2045",0.993469446808511,"Central California Valley"
"Fire: Low Severity [Type]","2045",0.993469446808511,"Central California Valley"
"Fire: High Severity [Type]","2046",1.10584,"Central California Valley"
"Fire: Medium Severity [Type]","2046",0.993244255319149,"Central California Valley"
"Fire: Low Severity [Type]","2046",0.993244255319149,"Central California Valley"
"Fire: High Severity [Type]","2047",1.109368,"Central California Valley"
"Fire: Medium Severity [Type]","2047",0.993019063829787,"Central California Valley"
"Fire: Low Severity [Type]","2047",0.993019063829787,"Central California Valley"
"Fire: High Severity [Type]","2048",1.112896,"Central California Valley"
"Fire: Medium Severity [Type]","2048",0.992793872340426,"Central California Valley"
"Fire: Low Severity [Type]","2048",0.992793872340425,"Central California Valley"
"Fire: High Severity [Type]","2049",1.116424,"Central California Valley"
"Fire: Medium Severity [Type]","2049",0.992568680851064,"Central California Valley"
"Fire: Low Severity [Type]","2049",0.992568680851064,"Central California Valley"
"Fire: High Severity [Type]","2050",1.119952,"Central California Valley"
"Fire: Medium Severity [Type]","2050",0.992343489361702,"Central California Valley"
"Fire: Low Severity [Type]","2050",0.992343489361702,"Central California Valley"
"Fire: High Severity [Type]","2051",1.12348,"Central California Valley"
"Fire: Medium Severity [Type]","2051",0.99211829787234,"Central California Valley"
"Fire: Low Severity [Type]","2051",0.99211829787234,"Central California Valley"
"Fire: High Severity [Type]","2052",1.127008,"Central California Valley"
"Fire: Medium Severity [Type]","2052",0.991893106382979,"Central California Valley"
"Fire: Low Severity [Type]","2052",0.991893106382979,"Central California Valley"
"Fire: High Severity [Type]","2053",1.130536,"Central California Valley"
"Fire: Medium Severity [Type]","2053",0.991667914893617,"Central California Valley"
"Fire: Low Severity [Type]","2053",0.991667914893617,"Central California Valley"
"Fire: High Severity [Type]","2054",1.134064,"Central California Valley"
"Fire: Medium Severity [Type]","2054",0.991442723404255,"Central California Valley"
"Fire: Low Severity [Type]","2054",0.991442723404255,"Central California Valley"
"Fire: High Severity [Type]","2055",1.137592,"Central California Valley"
"Fire: Medium Severity [Type]","2055",0.991217531914894,"Central California Valley"
"Fire: Low Severity [Type]","2055",0.991217531914894,"Central California Valley"
"Fire: High Severity [Type]","2056",1.14112,"Central California Valley"
"Fire: Medium Severity [Type]","2056",0.990992340425532,"Central California Valley"
"Fire: Low Severity [Type]","2056",0.990992340425532,"Central California Valley"
"Fire: High Severity [Type]","2057",1.144648,"Central California Valley"
"Fire: Medium Severity [Type]","2057",0.99076714893617,"Central California Valley"
"Fire: Low Severity [Type]","2057",0.99076714893617,"Central California Valley"
"Fire: High Severity [Type]","2058",1.148176,"Central California Valley"
"Fire: Medium Severity [Type]","2058",0.990541957446809,"Central California Valley"
"Fire: Low Severity [Type]","2058",0.990541957446809,"Central California Valley"
"Fire: High Severity [Type]","2059",1.151704,"Central California Valley"
"Fire: Medium Severity [Type]","2059",0.990316765957447,"Central California Valley"
"Fire: Low Severity [Type]","2059",0.990316765957447,"Central California Valley"
"Fire: High Severity [Type]","2060",1.155232,"Central California Valley"
"Fire: Medium Severity [Type]","2060",0.990091574468085,"Central California Valley"
"Fire: Low Severity [Type]","2060",0.990091574468085,"Central California Valley"
"Fire: High Severity [Type]","2061",1.15876,"Central California Valley"
"Fire: Medium Severity [Type]","2061",0.989866382978724,"Central California Valley"
"Fire: Low Severity [Type]","2061",0.989866382978723,"Central California Valley"
"Fire: High Severity [Type]","2062",1.162288,"Central California Valley"
"Fire: Medium Severity [Type]","2062",0.989641191489362,"Central California Valley"
"Fire: Low Severity [Type]","2062",0.989641191489362,"Central California Valley"
"Fire: High Severity [Type]","2063",1.165816,"Central California Valley"
"Fire: Medium Severity [Type]","2063",0.989416,"Central California Valley"
"Fire: Low Severity [Type]","2063",0.989416,"Central California Valley"
"Fire: High Severity [Type]","2064",1.169344,"Central California Valley"
"Fire: Medium Severity [Type]","2064",0.989190808510638,"Central California Valley"
"Fire: Low Severity [Type]","2064",0.989190808510638,"Central California Valley"
"Fire: High Severity [Type]","2065",1.172872,"Central California Valley"
"Fire: Medium Severity [Type]","2065",0.988965617021277,"Central California Valley"
"Fire: Low Severity [Type]","2065",0.988965617021277,"Central California Valley"
"Fire: High Severity [Type]","2066",1.1764,"Central California Valley"
"Fire: Medium Severity [Type]","2066",0.988740425531915,"Central California Valley"
"Fire: Low Severity [Type]","2066",0.988740425531915,"Central California Valley"
"Fire: High Severity [Type]","2067",1.179928,"Central California Valley"
"Fire: Medium Severity [Type]","2067",0.988515234042553,"Central California Valley"
"Fire: Low Severity [Type]","2067",0.988515234042553,"Central California Valley"
"Fire: High Severity [Type]","2068",1.183456,"Central California Valley"
"Fire: Medium Severity [Type]","2068",0.988290042553192,"Central California Valley"
"Fire: Low Severity [Type]","2068",0.988290042553192,"Central California Valley"
"Fire: High Severity [Type]","2069",1.186984,"Central California Valley"
"Fire: Medium Severity [Type]","2069",0.98806485106383,"Central California Valley"
"Fire: Low Severity [Type]","2069",0.98806485106383,"Central California Valley"
"Fire: High Severity [Type]","2070",1.190512,"Central California Valley"
"Fire: Medium Severity [Type]","2070",0.987839659574468,"Central California Valley"
"Fire: Low Severity [Type]","2070",0.987839659574468,"Central California Valley"
"Fire: High Severity [Type]","2071",1.19404,"Central California Valley"
"Fire: Medium Severity [Type]","2071",0.987614468085107,"Central California Valley"
"Fire: Low Severity [Type]","2071",0.987614468085106,"Central California Valley"
"Fire: High Severity [Type]","2072",1.197568,"Central California Valley"
"Fire: Medium Severity [Type]","2072",0.987389276595745,"Central California Valley"
"Fire: Low Severity [Type]","2072",0.987389276595745,"Central California Valley"
"Fire: High Severity [Type]","2073",1.201096,"Central California Valley"
"Fire: Medium Severity [Type]","2073",0.987164085106383,"Central California Valley"
"Fire: Low Severity [Type]","2073",0.987164085106383,"Central California Valley"
"Fire: High Severity [Type]","2074",1.204624,"Central California Valley"
"Fire: Medium Severity [Type]","2074",0.986938893617021,"Central California Valley"
"Fire: Low Severity [Type]","2074",0.986938893617021,"Central California Valley"
"Fire: High Severity [Type]","2075",1.208152,"Central California Valley"
"Fire: Medium Severity [Type]","2075",0.98671370212766,"Central California Valley"
"Fire: Low Severity [Type]","2075",0.98671370212766,"Central California Valley"
"Fire: High Severity [Type]","2076",1.21168,"Central California Valley"
"Fire: Medium Severity [Type]","2076",0.986488510638298,"Central California Valley"
"Fire: Low Severity [Type]","2076",0.986488510638298,"Central California Valley"
"Fire: High Severity [Type]","2077",1.215208,"Central California Valley"
